graph_id,model,top_edge_fraction,empirical_edges,candidate_edges,shared_edges,jaccard,precision,recall,f1
266,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
267,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
267,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
267,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
267,GAT,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
268,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
268,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
268,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
268,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
269,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
269,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
269,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
269,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
270,Raw,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
270,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
270,GIN,0.1,400,400,23,0.029601029601029602,0.0575,0.0575,0.0575
270,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
271,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
271,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
271,GIN,0.1,400,400,31,0.04031209362808843,0.0775,0.0775,0.0775
271,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
272,Raw,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
272,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
272,GIN,0.1,400,400,23,0.029601029601029602,0.0575,0.0575,0.0575
272,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
273,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
273,MLP,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
273,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
273,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
274,Raw,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
274,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
274,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
274,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
275,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
275,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
275,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
275,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
276,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
276,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
276,GIN,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
276,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
277,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
277,MLP,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
277,GIN,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
277,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
278,Raw,0.1,400,400,79,0.10957004160887657,0.1975,0.1975,0.1975
278,MLP,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
278,GIN,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
278,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
279,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
279,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
279,GIN,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
279,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
280,Raw,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
280,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
280,GIN,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
280,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
281,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
281,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
281,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
281,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
282,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
282,MLP,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
282,GIN,0.1,400,400,34,0.044386422976501305,0.085,0.085,0.085
282,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
283,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
283,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
283,GIN,0.1,400,400,27,0.03492884864165589,0.0675,0.0675,0.0675
283,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
284,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
284,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
284,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
284,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
285,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
285,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
285,GIN,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
285,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
286,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
286,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
286,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
286,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
287,Raw,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
287,MLP,0.1,400,400,35,0.0457516339869281,0.0875,0.0875,0.0875
287,GIN,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
287,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
288,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
288,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
288,GIN,0.1,400,400,79,0.10957004160887657,0.1975,0.1975,0.1975
288,GAT,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
289,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
289,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
289,GIN,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
289,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
290,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
290,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
290,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
290,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
291,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
291,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
291,GIN,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
291,GAT,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
292,Raw,0.1,400,400,79,0.10957004160887657,0.1975,0.1975,0.1975
292,MLP,0.1,400,400,34,0.044386422976501305,0.085,0.085,0.085
292,GIN,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
292,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
293,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
293,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
293,GIN,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
293,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
294,Raw,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
294,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
294,GIN,0.1,400,400,78,0.10803324099722991,0.195,0.195,0.195
294,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
295,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
295,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
295,GIN,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
295,GAT,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
296,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
296,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
296,GIN,0.1,400,400,26,0.03359173126614987,0.065,0.065,0.065
296,GAT,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
297,Raw,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
297,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
297,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
297,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
298,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
298,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
298,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
298,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
299,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
299,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
299,GIN,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
299,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
300,Raw,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
300,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
300,GIN,0.1,400,400,30,0.03896103896103896,0.075,0.075,0.075
300,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
301,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
301,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
301,GIN,0.1,400,400,35,0.0457516339869281,0.0875,0.0875,0.0875
301,GAT,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
302,Raw,0.1,400,400,76,0.10497237569060773,0.19,0.19,0.19
302,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
302,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
302,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
303,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
303,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
303,GIN,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
303,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
304,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
304,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
304,GIN,0.1,400,400,85,0.11888111888111888,0.2125,0.2125,0.2125
304,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
305,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
305,MLP,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
305,GIN,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
305,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
306,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
306,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
306,GIN,0.1,400,400,76,0.10497237569060773,0.19,0.19,0.19
306,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
307,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
307,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
307,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
307,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
308,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
308,MLP,0.1,400,400,43,0.05680317040951123,0.1075,0.1075,0.10749999999999998
308,GIN,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
308,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
309,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
309,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
309,GIN,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
309,GAT,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
310,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
310,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
310,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
310,GAT,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
311,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
311,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
311,GIN,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
311,GAT,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
312,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
312,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
312,GIN,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
312,GAT,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
313,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
313,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
313,GIN,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
313,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
314,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
314,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
314,GIN,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
314,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
315,Raw,0.1,400,400,73,0.10041265474552957,0.1825,0.1825,0.18249999999999997
315,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
315,GIN,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
315,GAT,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
316,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
316,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
316,GIN,0.1,400,400,32,0.041666666666666664,0.08,0.08,0.08
316,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
317,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
317,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
317,GIN,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
317,GAT,0.1,400,400,53,0.07095046854082998,0.1325,0.1325,0.1325
318,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
318,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
318,GIN,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
318,GAT,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
319,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
319,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
319,GIN,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
319,GAT,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
320,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
320,MLP,0.1,400,400,36,0.04712041884816754,0.09,0.09,0.09
320,GIN,0.1,400,400,89,0.12517580872011252,0.2225,0.2225,0.2225
320,GAT,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
321,Raw,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
321,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
321,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
321,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
322,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
322,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
322,GIN,0.1,400,400,76,0.10497237569060773,0.19,0.19,0.19
322,GAT,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
323,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
323,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
323,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
323,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
324,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
324,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
324,GIN,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
324,GAT,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
325,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
325,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
325,GIN,0.1,400,400,24,0.030927835051546393,0.06,0.06,0.06
325,GAT,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
326,Raw,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
326,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
326,GIN,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
326,GAT,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
327,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
327,MLP,0.1,400,400,49,0.06524633821571238,0.1225,0.1225,0.1225
327,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
327,GAT,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
328,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
328,MLP,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
328,GIN,0.1,400,400,19,0.024327784891165175,0.0475,0.0475,0.0475
328,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
329,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
329,MLP,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
329,GIN,0.1,400,400,30,0.03896103896103896,0.075,0.075,0.075
329,GAT,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
330,Raw,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
330,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
330,GIN,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
330,GAT,0.1,400,400,59,0.0796221322537112,0.1475,0.1475,0.1475
331,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
331,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
331,GIN,0.1,400,400,20,0.02564102564102564,0.05,0.05,0.05000000000000001
331,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
332,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
332,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
332,GIN,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
332,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
333,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
333,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
333,GIN,0.1,400,400,28,0.03626943005181347,0.07,0.07,0.07
333,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
334,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
334,MLP,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
334,GIN,0.1,400,400,37,0.04849279161205767,0.0925,0.0925,0.0925
334,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
335,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
335,MLP,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
335,GIN,0.1,400,400,21,0.026957637997432605,0.0525,0.0525,0.05249999999999999
335,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
336,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
336,MLP,0.1,400,400,38,0.049868766404199474,0.095,0.095,0.095
336,GIN,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
336,GAT,0.1,400,400,71,0.09739368998628258,0.1775,0.1775,0.17750000000000002
337,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
337,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
337,GIN,0.1,400,400,50,0.06666666666666667,0.125,0.125,0.125
337,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
338,Raw,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
338,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
338,GIN,0.1,400,400,70,0.0958904109589041,0.175,0.175,0.175
338,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
339,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
339,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
339,GIN,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
339,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
340,Raw,0.1,400,400,56,0.07526881720430108,0.14,0.14,0.14
340,MLP,0.1,400,400,45,0.059602649006622516,0.1125,0.1125,0.1125
340,GIN,0.1,400,400,33,0.04302477183833116,0.0825,0.0825,0.0825
340,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
341,Raw,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
341,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
341,GIN,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
341,GAT,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
342,Raw,0.1,400,400,74,0.10192837465564739,0.185,0.185,0.185
342,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
342,GIN,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
342,GAT,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
343,Raw,0.1,400,400,62,0.08401084010840108,0.155,0.155,0.155
343,MLP,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
343,GIN,0.1,400,400,35,0.0457516339869281,0.0875,0.0875,0.0875
343,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
344,Raw,0.1,400,400,72,0.0989010989010989,0.18,0.18,0.18
344,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
344,GIN,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
344,GAT,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
345,Raw,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
345,MLP,0.1,400,400,44,0.0582010582010582,0.11,0.11,0.11
345,GIN,0.1,400,400,61,0.08254397834912043,0.1525,0.1525,0.1525
345,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
346,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
346,MLP,0.1,400,400,48,0.06382978723404255,0.12,0.12,0.12
346,GIN,0.1,400,400,14,0.017811704834605598,0.035,0.035,0.035
346,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
347,Raw,0.1,400,400,65,0.08843537414965986,0.1625,0.1625,0.1625
347,MLP,0.1,400,400,40,0.05263157894736842,0.1,0.1,0.10000000000000002
347,GIN,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
347,GAT,0.1,400,400,54,0.07238605898123325,0.135,0.135,0.135
348,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
348,MLP,0.1,400,400,47,0.06241699867197875,0.1175,0.1175,0.1175
348,GIN,0.1,400,400,26,0.03359173126614987,0.065,0.065,0.065
348,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
349,Raw,0.1,400,400,75,0.10344827586206896,0.1875,0.1875,0.1875
349,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
349,GIN,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
349,GAT,0.1,400,400,58,0.07816711590296496,0.145,0.145,0.145
350,Raw,0.1,400,400,66,0.08991825613079019,0.165,0.165,0.165
350,MLP,0.1,400,400,41,0.05401844532279315,0.1025,0.1025,0.1025
350,GIN,0.1,400,400,22,0.028277634961439587,0.055,0.055,0.055
350,GAT,0.1,400,400,57,0.07671601615074024,0.1425,0.1425,0.1425
351,Raw,0.1,400,400,68,0.09289617486338798,0.17,0.17,0.17
351,MLP,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
351,GIN,0.1,400,400,29,0.03761348897535668,0.0725,0.0725,0.0725
351,GAT,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
352,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
352,MLP,0.1,400,400,52,0.06951871657754011,0.13,0.13,0.13
352,GIN,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
352,GAT,0.1,400,400,51,0.06809078771695594,0.1275,0.1275,0.1275
353,Raw,0.1,400,400,69,0.09439124487004104,0.1725,0.1725,0.1725
353,MLP,0.1,400,400,42,0.055408970976253295,0.105,0.105,0.10499999999999998
353,GIN,0.1,400,400,26,0.03359173126614987,0.065,0.065,0.065
353,GAT,0.1,400,400,55,0.0738255033557047,0.1375,0.1375,0.1375
354,Raw,0.1,400,400,67,0.09140518417462483,0.1675,0.1675,0.1675
354,MLP,0.1,400,400,39,0.051248357424441525,0.0975,0.0975,0.0975
354,GIN,0.1,400,400,25,0.03225806451612903,0.0625,0.0625,0.0625
354,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
355,Raw,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
355,MLP,0.1,400,400,34,0.044386422976501305,0.085,0.085,0.085
355,GIN,0.1,400,400,60,0.08108108108108109,0.15,0.15,0.15
355,GAT,0.1,400,400,63,0.08548168249660787,0.1575,0.1575,0.1575
356,Raw,0.1,400,400,64,0.08695652173913043,0.16,0.16,0.16
356,MLP,0.1,400,400,46,0.0610079575596817,0.115,0.115,0.115
